CINDA BACKUP   BCK00220241224 169865  72617
    479) Area:2 Z=42  MO-0      bl:250   ln:634  
    480) Area:2 Z=42  MO-100    bl:283   ln:610  
    481) Area:2 Z=42  MO-101    bl:4     ln:4    
    482) Area:2 Z=42  MO-102    bl:1     ln:1    
    483) Area:2 Z=42  MO-103    bl:1     ln:1    
    484) Area:2 Z=42  MO-104    bl:1     ln:1    
    485) Area:2 Z=42  MO-105    bl:1     ln:1    
    486) Area:2 Z=42  MO-110    bl:1     ln:2    
    487) Area:2 Z=42  MO-111    bl:2     ln:4    
    488) Area:2 Z=42  MO-112    bl:4     ln:8    
    489) Area:2 Z=42  MO-113    bl:1     ln:2    
    490) Area:2 Z=42  MO-91     bl:2     ln:4    
    491) Area:2 Z=42  MO-92     bl:302   ln:734  
    492) Area:2 Z=42  MO-93     bl:3     ln:5    
    493) Area:2 Z=42  MO-94     bl:161   ln:374  
    494) Area:2 Z=42  MO-95     bl:182   ln:395  
    495) Area:2 Z=42  MO-96     bl:184   ln:407  
    496) Area:2 Z=42  MO-97     bl:168   ln:364  
    497) Area:2 Z=42  MO-98     bl:291   ln:615  
    498) Area:2 Z=42  MO-99     bl:19    ln:27   
    499) Area:2 Z=43  TC-100    bl:4     ln:8    
    500) Area:2 Z=43  TC-106    bl:1     ln:1    
    501) Area:2 Z=43  TC-107    bl:1     ln:1    
    502) Area:2 Z=43  TC-113    bl:1     ln:2    
    503) Area:2 Z=43  TC-114    bl:1     ln:2    
    504) Area:2 Z=43  TC-97     bl:1     ln:1    
    505) Area:2 Z=43  TC-98     bl:2     ln:2    
    506) Area:2 Z=43  TC-99     bl:169   ln:455  
    507) Area:2 Z=44  RU-0      bl:25    ln:50   
    508) Area:2 Z=44  RU-100    bl:42    ln:79   
    509) Area:2 Z=44  RU-101    bl:92    ln:164  
    510) Area:2 Z=44  RU-102    bl:123   ln:258  
    511) Area:2 Z=44  RU-103    bl:35    ln:51   
    512) Area:2 Z=44  RU-104    bl:124   ln:268  
    513) Area:2 Z=44  RU-105    bl:9     ln:11   
    514) Area:2 Z=44  RU-106    bl:29    ln:45   
    515) Area:2 Z=44  RU-108    bl:1     ln:1    
    516) Area:2 Z=44  RU-96     bl:62    ln:146  
    517) Area:2 Z=44  RU-98     bl:17    ln:40   
    518) Area:2 Z=44  RU-99     bl:38    ln:70   
    519) Area:2 Z=44  RU-CMP    bl:1     ln:2    
    520) Area:2 Z=44  RU-OXI    bl:1     ln:2    
    521) Area:2 Z=45  RH-102    bl:1     ln:1    
    522) Area:2 Z=45  RH-103    bl:337   ln:792  
    523) Area:2 Z=45  RH-104    bl:11    ln:17   
    524) Area:2 Z=45  RH-105    bl:13    ln:17   
    525) Area:2 Z=45  RH-CMP    bl:1     ln:2    
    526) Area:2 Z=46  PD-0      bl:51    ln:117  
    527) Area:2 Z=46  PD-102    bl:46    ln:80   
    528) Area:2 Z=46  PD-103    bl:2     ln:2    
    529) Area:2 Z=46  PD-104    bl:79    ln:167  
    530) Area:2 Z=46  PD-105    bl:135   ln:285  
    531) Area:2 Z=46  PD-106    bl:118   ln:237  
    532) Area:2 Z=46  PD-107    bl:89    ln:147  
    533) Area:2 Z=46  PD-108    bl:158   ln:325  
    534) Area:2 Z=46  PD-109    bl:10    ln:15   
    535) Area:2 Z=46  PD-110    bl:114   ln:247  
    536) Area:2 Z=46  PD-111    bl:2     ln:2    
    537) Area:2 Z=46  PD-112    bl:2     ln:3    
    538) Area:2 Z=46  PD-CMP    bl:1     ln:1    
    539) Area:2 Z=47  AG-0      bl:239   ln:586  
    540) Area:2 Z=47  AG-103    bl:1     ln:1    
    541) Area:2 Z=47  AG-106    bl:1     ln:2    
    542) Area:2 Z=47  AG-107    bl:231   ln:572  
    543) Area:2 Z=47  AG-108    bl:7     ln:9    
    544) Area:2 Z=47  AG-109    bl:289   ln:690  
    545) Area:2 Z=47  AG-110    bl:13    ln:18   
    546) Area:2 Z=47  AG-110-M1 bl:2     ln:2    
    547) Area:2 Z=47  AG-111    bl:7     ln:8    
    548) Area:2 Z=47  AG-112    bl:1     ln:1    
    549) Area:2 Z=47  AG-CMP    bl:5     ln:7    
    550) Area:2 Z=48  CD-0      bl:163   ln:389  
    551) Area:2 Z=48  CD-103    bl:1     ln:1    
    552) Area:2 Z=48  CD-105    bl:1     ln:2    
    553) Area:2 Z=48  CD-106    bl:53    ln:97   
    554) Area:2 Z=48  CD-108    bl:31    ln:56   
    555) Area:2 Z=48  CD-109    bl:1     ln:2    
    556) Area:2 Z=48  CD-110    bl:84    ln:194  
    557) Area:2 Z=48  CD-111    bl:89    ln:184  
    558) Area:2 Z=48  CD-112    bl:125   ln:276  
    559) Area:2 Z=48  CD-113    bl:107   ln:238  
    560) Area:2 Z=48  CD-114    bl:106   ln:230  
    561) Area:2 Z=48  CD-115    bl:10    ln:15   
    562) Area:2 Z=48  CD-115-M1 bl:2     ln:5    
    563) Area:2 Z=48  CD-116    bl:94    ln:209  
    564) Area:2 Z=48  CD-117    bl:1     ln:1    
    565) Area:2 Z=48  CD-OXI    bl:1     ln:2    
    566) Area:2 Z=49  IN-0      bl:124   ln:305  
    567) Area:2 Z=49  IN-112    bl:4     ln:9    
    568) Area:2 Z=49  IN-113    bl:87    ln:210  
    569) Area:2 Z=49  IN-114    bl:8     ln:12   
    570) Area:2 Z=49  IN-114-M1 bl:1     ln:4    
    571) Area:2 Z=49  IN-115    bl:302   ln:745  
    572) Area:2 Z=49  IN-116    bl:4     ln:4    
    573) Area:2 Z=49  IN-124    bl:1     ln:1    
    574) Area:2 Z=50  SN-0      bl:139   ln:329  
    575) Area:2 Z=50  SN-112    bl:95    ln:205  
    576) Area:2 Z=50  SN-113    bl:4     ln:4    
    577) Area:2 Z=50  SN-114    bl:33    ln:58   
    578) Area:2 Z=50  SN-115    bl:26    ln:45   
    579) Area:2 Z=50  SN-116    bl:158   ln:381  
    580) Area:2 Z=50  SN-117    bl:80    ln:165  
    581) Area:2 Z=50  SN-118    bl:156   ln:368  
    582) Area:2 Z=50  SN-119    bl:73    ln:167  
    583) Area:2 Z=50  SN-120    bl:178   ln:411  
    584) Area:2 Z=50  SN-121    bl:11    ln:17   
    585) Area:2 Z=50  SN-122    bl:97    ln:211  
    586) Area:2 Z=50  SN-123    bl:17    ln:21   
    587) Area:2 Z=50  SN-124    bl:142   ln:315  
    588) Area:2 Z=50  SN-125    bl:9     ln:14   
    589) Area:2 Z=50  SN-126    bl:12    ln:18   
    590) Area:2 Z=50  SN-130    bl:1     ln:1    
    591) Area:2 Z=50  SN-131    bl:1     ln:1    
    592) Area:2 Z=50  SN-132    bl:9     ln:24   
    593) Area:2 Z=50  SN-CMP    bl:4     ln:6    
    594) Area:2 Z=50  SN-OXI    bl:2     ln:6    
    595) Area:2 Z=51  SB-0      bl:120   ln:312  
    596) Area:2 Z=51  SB-120    bl:5     ln:9    
    597) Area:2 Z=51  SB-121    bl:134   ln:265  
    598) Area:2 Z=51  SB-122    bl:12    ln:19   
    599) Area:2 Z=51  SB-123    bl:118   ln:233  
    600) Area:2 Z=51  SB-124    bl:16    ln:26   
    601) Area:2 Z=51  SB-125    bl:15    ln:21   
    602) Area:2 Z=51  SB-126    bl:7     ln:9    
    603) Area:2 Z=51  SB-127    bl:3     ln:5    
    604) Area:2 Z=51  SB-128    bl:2     ln:3    
    605) Area:2 Z=51  SB-130    bl:1     ln:1    
    606) Area:2 Z=51  SB-131    bl:1     ln:1    
    607) Area:2 Z=51  SB-132    bl:1     ln:1    
    608) Area:2 Z=51  SB-133    bl:1     ln:1    
    609) Area:2 Z=51  SB-CMP    bl:1     ln:1    
    610) Area:2 Z=52  TE-0      bl:75    ln:174  
    611) Area:2 Z=52  TE-116    bl:1     ln:1    
    612) Area:2 Z=52  TE-117    bl:1     ln:1    
    613) Area:2 Z=52  TE-118    bl:1     ln:1    
    614) Area:2 Z=52  TE-119    bl:2     ln:2    
    615) Area:2 Z=52  TE-120    bl:23    ln:45   
    616) Area:2 Z=52  TE-121    bl:2     ln:2    
    617) Area:2 Z=52  TE-122    bl:73    ln:197  
    618) Area:2 Z=52  TE-123    bl:61    ln:149  
    619) Area:2 Z=52  TE-124    bl:60    ln:145  
    620) Area:2 Z=52  TE-125    bl:55    ln:115  
    621) Area:2 Z=52  TE-126    bl:70    ln:150  
    622) Area:2 Z=52  TE-127    bl:15    ln:22   
    623) Area:2 Z=52  TE-127-M1 bl:2     ln:2    
    624) Area:2 Z=52  TE-128    bl:108   ln:240  
    625) Area:2 Z=52  TE-129    bl:14    ln:21   
    626) Area:2 Z=52  TE-129-M1 bl:2     ln:2    
    627) Area:2 Z=52  TE-130    bl:109   ln:240  
    628) Area:2 Z=52  TE-131    bl:9     ln:14   
    629) Area:2 Z=52  TE-132    bl:8     ln:10   
    630) Area:2 Z=52  TE-133    bl:2     ln:2    
    631) Area:2 Z=52  TE-134    bl:1     ln:1    
    632) Area:2 Z=52  TE-135    bl:1     ln:1    
    633) Area:2 Z=52  TE-CMP    bl:1     ln:2    
    634) Area:2 Z=53  I-125     bl:4     ln:7    
    635) Area:2 Z=53  I-126     bl:1     ln:1    
    636) Area:2 Z=53  I-127     bl:356   ln:836  
    637) Area:2 Z=53  I-128     bl:8     ln:12   
    638) Area:2 Z=53  I-129     bl:106   ln:234  
    639) Area:2 Z=53  I-130     bl:12    ln:17   
    640) Area:2 Z=53  I-131     bl:15    ln:20   
    641) Area:2 Z=53  I-132     bl:1     ln:1    
    642) Area:2 Z=53  I-133     bl:6     ln:8    
    643) Area:2 Z=53  I-134     bl:1     ln:1    
    644) Area:2 Z=53  I-135     bl:12    ln:14   
    645) Area:2 Z=53  I-136     bl:1     ln:1    
    646) Area:2 Z=53  I-137     bl:1     ln:1    
    647) Area:2 Z=53  I-138     bl:1     ln:1    
    648) Area:2 Z=54  XE-0      bl:36    ln:118  
    649) Area:2 Z=54  XE-124    bl:37    ln:89   
    650) Area:2 Z=54  XE-125    bl:2     ln:3    
    651) Area:2 Z=54  XE-126    bl:30    ln:64   
    652) Area:2 Z=54  XE-127    bl:2     ln:5    
    653) Area:2 Z=54  XE-128    bl:40    ln:102  
    654) Area:2 Z=54  XE-129    bl:39    ln:105  
    655) Area:2 Z=54  XE-130    bl:36    ln:90   
    656) Area:2 Z=54  XE-131    bl:71    ln:161  
    657) Area:2 Z=54  XE-132    bl:57    ln:139  
    658) Area:2 Z=54  XE-133    bl:15    ln:22   
    659) Area:2 Z=54  XE-134    bl:45    ln:106  
    660) Area:2 Z=54  XE-135    bl:33    ln:40   
    661) Area:2 Z=54  XE-136    bl:46    ln:96   
    662) Area:2 Z=54  XE-137    bl:1     ln:1    
    663) Area:2 Z=54  XE-138    bl:1     ln:1    
    664) Area:2 Z=54  XE-139    bl:1     ln:1    
    665) Area:2 Z=54  XE-140    bl:1     ln:1    
    666) Area:2 Z=55  CS-132    bl:2     ln:5    
    667) Area:2 Z=55  CS-133    bl:285   ln:617  
    668) Area:2 Z=55  CS-134    bl:26    ln:38   
    669) Area:2 Z=55  CS-135    bl:67    ln:131  
    670) Area:2 Z=55  CS-136    bl:13    ln:17   
    671) Area:2 Z=55  CS-137    bl:56    ln:117  
    672) Area:2 Z=55  CS-139    bl:1     ln:1    
    673) Area:2 Z=55  CS-140    bl:1     ln:1    
    674) Area:2 Z=55  CS-141    bl:1     ln:1    
    675) Area:2 Z=55  CS-142    bl:1     ln:1    
    676) Area:2 Z=55  CS-143    bl:1     ln:1    
    677) Area:2 Z=55  CS-CMP    bl:24    ln:39   
    678) Area:2 Z=56  BA-0      bl:55    ln:134  
    679) Area:2 Z=56  BA-130    bl:47    ln:101  
    680) Area:2 Z=56  BA-131    bl:3     ln:3    
    681) Area:2 Z=56  BA-132    bl:44    ln:103  
    682) Area:2 Z=56  BA-133    bl:1     ln:1    
    683) Area:2 Z=56  BA-134    bl:93    ln:256  
    684) Area:2 Z=56  BA-135    bl:79    ln:221  
    685) Area:2 Z=56  BA-136    bl:105   ln:281  
    686) Area:2 Z=56  BA-137    bl:102   ln:244  
    687) Area:2 Z=56  BA-138    bl:163   ln:427  
    688) Area:2 Z=56  BA-139    bl:4     ln:4    
    689) Area:2 Z=56  BA-140    bl:14    ln:18   
    690) Area:2 Z=56  BA-141    bl:1     ln:1    
    691) Area:2 Z=56  BA-142    bl:1     ln:1    
    692) Area:2 Z=56  BA-143    bl:1     ln:1    
    693) Area:2 Z=56  BA-144    bl:1     ln:1    
    694) Area:2 Z=56  BA-145    bl:1     ln:1    
    695) Area:2 Z=56  BA-146    bl:1     ln:1    
    696) Area:2 Z=56  BA-CMP    bl:1     ln:1    
    697) Area:2 Z=57  LA-0      bl:8     ln:22   
    698) Area:2 Z=57  LA-138    bl:16    ln:29   
    699) Area:2 Z=57  LA-139    bl:292   ln:661  
    700) Area:2 Z=57  LA-140    bl:12    ln:13   
    701) Area:2 Z=57  LA-144    bl:2     ln:3    
    702) Area:2 Z=57  LA-145    bl:1     ln:1    
    703) Area:2 Z=57  LA-CMP    bl:2     ln:5    
    704) Area:2 Z=58  CE-0      bl:74    ln:188  
    705) Area:2 Z=58  CE-132    bl:1     ln:4    
    706) Area:2 Z=58  CE-133    bl:1     ln:4    
    707) Area:2 Z=58  CE-134    bl:1     ln:4    
    708) Area:2 Z=58  CE-135    bl:1     ln:4    
    709) Area:2 Z=58  CE-136    bl:18    ln:34   
    710) Area:2 Z=58  CE-137    bl:3     ln:6    
    711) Area:2 Z=58  CE-138    bl:15    ln:30   
    712) Area:2 Z=58  CE-139    bl:1     ln:4    
    713) Area:2 Z=58  CE-140    bl:167   ln:364  
    714) Area:2 Z=58  CE-141    bl:17    ln:25   
    715) Area:2 Z=58  CE-142    bl:121   ln:277  
    716) Area:2 Z=58  CE-143    bl:10    ln:11   
    717) Area:2 Z=58  CE-144    bl:26    ln:42   
    718) Area:2 Z=58  CE-CMP    bl:4     ln:5    
    719) Area:2 Z=59  PR-139    bl:1     ln:1    
    720) Area:2 Z=59  PR-141    bl:241   ln:606  
    721) Area:2 Z=59  PR-142    bl:12    ln:16   
    722) Area:2 Z=59  PR-143    bl:14    ln:22   
    723) Area:2 Z=59  PR-145    bl:3     ln:4    
    724) Area:2 Z=59  PR-CMP    bl:1     ln:1    
    725) Area:2 Z=60  ND-0      bl:58    ln:135  
    726) Area:2 Z=60  ND-139    bl:1     ln:1    
    727) Area:2 Z=60  ND-140    bl:1     ln:1    
    728) Area:2 Z=60  ND-141    bl:1     ln:1    
    729) Area:2 Z=60  ND-142    bl:106   ln:270  
    730) Area:2 Z=60  ND-143    bl:157   ln:385  
    731) Area:2 Z=60  ND-144    bl:115   ln:284  
    732) Area:2 Z=60  ND-145    bl:129   ln:297  
    733) Area:2 Z=60  ND-146    bl:131   ln:322  
    734) Area:2 Z=60  ND-147    bl:36    ln:51   
    735) Area:2 Z=60  ND-148    bl:133   ln:333  
    736) Area:2 Z=60  ND-149    bl:3     ln:3    
    737) Area:2 Z=60  ND-150    bl:127   ln:300  
    738) Area:2 Z=60  ND-151    bl:5     ln:5    
    739) Area:2 Z=60  ND-CMP    bl:2     ln:2    
    740) Area:2 Z=61  PM-147    bl:90    ln:177  
    741) Area:2 Z=61  PM-148    bl:33    ln:50   
    742) Area:2 Z=61  PM-148-M1 bl:6     ln:15   
    743) Area:2 Z=61  PM-149    bl:18    ln:31   
    744) Area:2 Z=61  PM-151    bl:8     ln:10   
    745) Area:2 Z=62  SM-0      bl:72    ln:173  
    746) Area:2 Z=62  SM-143    bl:2     ln:4    
    747) Area:2 Z=62  SM-144    bl:83    ln:189  
    748) Area:2 Z=62  SM-145    bl:1     ln:2    
    749) Area:2 Z=62  SM-147    bl:129   ln:286  
    750) Area:2 Z=62  SM-148    bl:111   ln:239  
    751) Area:2 Z=62  SM-149    bl:168   ln:369  
    752) Area:2 Z=62  SM-150    bl:118   ln:241  
    753) Area:2 Z=62  SM-151    bl:94    ln:194  
    754) Area:2 Z=62  SM-152    bl:169   ln:368  
    755) Area:2 Z=62  SM-153    bl:22    ln:30   
    756) Area:2 Z=62  SM-154    bl:140   ln:316  
    757) Area:2 Z=62  SM-155    bl:6     ln:6    
    758) Area:2 Z=62  SM-156    bl:3     ln:4    
    759) Area:2 Z=63  EU-0      bl:49    ln:125  
    760) Area:2 Z=63  EU-151    bl:162   ln:340  
    761) Area:2 Z=63  EU-152    bl:27    ln:40   
    762) Area:2 Z=63  EU-153    bl:148   ln:303  
    763) Area:2 Z=63  EU-154    bl:42    ln:53   
    764) Area:2 Z=63  EU-155    bl:49    ln:84   
    765) Area:2 Z=63  EU-156    bl:15    ln:20   
    766) Area:2 Z=63  EU-157    bl:7     ln:9    
    767) Area:2 Z=63  EU-158    bl:1     ln:1    
    768) Area:2 Z=63  EU-CMP    bl:1     ln:1    
    769) Area:2 Z=64  GD-0      bl:72    ln:185  
    770) Area:2 Z=64  GD-152    bl:43    ln:77   
    771) Area:2 Z=64  GD-153    bl:13    ln:21   
    772) Area:2 Z=64  GD-154    bl:58    ln:124  
    773) Area:2 Z=64  GD-155    bl:114   ln:323  
    774) Area:2 Z=64  GD-156    bl:106   ln:234  
    775) Area:2 Z=64  GD-157    bl:125   ln:366  
    776) Area:2 Z=64  GD-158    bl:103   ln:234  
    777) Area:2 Z=64  GD-159    bl:10    ln:11   
    778) Area:2 Z=64  GD-160    bl:86    ln:190  
    779) Area:2 Z=64  GD-161    bl:5     ln:5    
    780) Area:2 Z=65  TB-159    bl:213   ln:522  
    781) Area:2 Z=65  TB-160    bl:17    ln:21   
    782) Area:2 Z=65  TB-161    bl:3     ln:4    
    783) Area:2 Z=65  TB-CMP    bl:3     ln:4    
    784) Area:2 Z=66  DY-0      bl:45    ln:123  
    785) Area:2 Z=66  DY-156    bl:21    ln:42   
    786) Area:2 Z=66  DY-157    bl:3     ln:3    
    787) Area:2 Z=66  DY-158    bl:19    ln:34   
    788) Area:2 Z=66  DY-159    bl:2     ln:2    
    789) Area:2 Z=66  DY-160    bl:38    ln:84   
    790) Area:2 Z=66  DY-161    bl:57    ln:133  
    791) Area:2 Z=66  DY-162    bl:67    ln:153  
    792) Area:2 Z=66  DY-163    bl:73    ln:163  
    793) Area:2 Z=66  DY-164    bl:128   ln:280  
    794) Area:2 Z=66  DY-165    bl:14    ln:24   
    795) Area:2 Z=66  DY-165-M1 bl:1     ln:4    
    796) Area:2 Z=66  DY-CMP    bl:1     ln:1    
    797) Area:2 Z=67  HO-163    bl:2     ln:5    
    798) Area:2 Z=67  HO-164    bl:1     ln:2    
    799) Area:2 Z=67  HO-165    bl:274   ln:661  
    800) Area:2 Z=67  HO-166    bl:14    ln:27   
    801) Area:2 Z=67  HO-166-M1 bl:3     ln:8    
    802) Area:2 Z=67  HO-CMP    bl:1     ln:2    
    803) Area:2 Z=68  ER-0      bl:51    ln:128  
    804) Area:2 Z=68  ER-162    bl:32    ln:73   
    805) Area:2 Z=68  ER-163    bl:4     ln:4    
    806) Area:2 Z=68  ER-164    bl:34    ln:78   
    807) Area:2 Z=68  ER-165    bl:5     ln:6    
    808) Area:2 Z=68  ER-166    bl:72    ln:180  
    809) Area:2 Z=68  ER-167    bl:73    ln:157  
    810) Area:2 Z=68  ER-168    bl:69    ln:137  
    811) Area:2 Z=68  ER-169    bl:6     ln:9    
    812) Area:2 Z=68  ER-170    bl:70    ln:163  
    813) Area:2 Z=68  ER-171    bl:4     ln:5    
    814) Area:2 Z=68  ER-CMP    bl:5     ln:8    
    815) Area:2 Z=69  TM-169    bl:182   ln:503  
    816) Area:2 Z=69  TM-170    bl:13    ln:16   
    817) Area:2 Z=69  TM-171    bl:11    ln:40   
    818) Area:2 Z=70  YB-0      bl:42    ln:99   
    819) Area:2 Z=70  YB-168    bl:29    ln:77   
    820) Area:2 Z=70  YB-169    bl:2     ln:2    
    821) Area:2 Z=70  YB-170    bl:33    ln:106  
    822) Area:2 Z=70  YB-171    bl:31    ln:76   
    823) Area:2 Z=70  YB-172    bl:33    ln:86   
    824) Area:2 Z=70  YB-173    bl:30    ln:74   
    825) Area:2 Z=70  YB-174    bl:66    ln:167  
    826) Area:2 Z=70  YB-175    bl:6     ln:9    
    827) Area:2 Z=70  YB-176    bl:86    ln:209  
    828) Area:2 Z=70  YB-177    bl:4     ln:4    
    829) Area:2 Z=71  LU-0      bl:31    ln:68   
    830) Area:2 Z=71  LU-173    bl:4     ln:15   
    831) Area:2 Z=71  LU-175    bl:122   ln:269  
    832) Area:2 Z=71  LU-176    bl:78    ln:169  
    833) Area:2 Z=71  LU-177    bl:8     ln:10   
    834) Area:2 Z=71  LU-177-M1 bl:7     ln:26   
    835) Area:2 Z=71  LU-178    bl:3     ln:3    
    836) Area:2 Z=72  HF-0      bl:70    ln:193  
    837) Area:2 Z=72  HF-174    bl:43    ln:118  
    838) Area:2 Z=72  HF-175    bl:5     ln:5    
    839) Area:2 Z=72  HF-176    bl:48    ln:150  
    840) Area:2 Z=72  HF-177    bl:73    ln:206  
    841) Area:2 Z=72  HF-178    bl:86    ln:216  
    842) Area:2 Z=72  HF-178-M2 bl:4     ln:11   
    843) Area:2 Z=72  HF-179    bl:88    ln:216  
    844) Area:2 Z=72  HF-180    bl:107   ln:263  
    845) Area:2 Z=72  HF-181    bl:8     ln:11   
    846) Area:2 Z=72  HF-182    bl:5     ln:13   
    847) Area:2 Z=72  HF-CMP    bl:2     ln:3    
    848) Area:2 Z=73  TA-0      bl:45    ln:144  
    849) Area:2 Z=73  TA-179    bl:6     ln:17   
    850) Area:2 Z=73  TA-180    bl:6     ln:6    
    851) Area:2 Z=73  TA-180-M1 bl:2     ln:10   
    852) Area:2 Z=73  TA-181    bl:487   ln:1124 
    853) Area:2 Z=73  TA-182    bl:16    ln:23   
    854) Area:2 Z=73  TA-CMP    bl:5     ln:8    
    855) Area:2 Z=74  W-0       bl:200   ln:552  
    856) Area:2 Z=74  W-180     bl:16    ln:29   
    857) Area:2 Z=74  W-181     bl:2     ln:2    
    858) Area:2 Z=74  W-182     bl:123   ln:278  
    859) Area:2 Z=74  W-183     bl:105   ln:267  
    860) Area:2 Z=74  W-184     bl:146   ln:356  
    861) Area:2 Z=74  W-185     bl:10    ln:16   
    862) Area:2 Z=74  W-186     bl:207   ln:457  
    863) Area:2 Z=74  W-187     bl:6     ln:6    
    864) Area:2 Z=74  W-CMP     bl:2     ln:4    
    865) Area:2 Z=75  RE-0      bl:30    ln:79   
    866) Area:2 Z=75  RE-185    bl:48    ln:99   
    867) Area:2 Z=75  RE-186    bl:7     ln:10   
    868) Area:2 Z=75  RE-187    bl:73    ln:128  
    869) Area:2 Z=75  RE-188    bl:5     ln:6    
    870) Area:2 Z=76  OS-0      bl:12    ln:17   
    871) Area:2 Z=76  OS-184    bl:17    ln:34   
    872) Area:2 Z=76  OS-186    bl:15    ln:42   
    873) Area:2 Z=76  OS-187    bl:29    ln:74   
    874) Area:2 Z=76  OS-188    bl:30    ln:66   
    875) Area:2 Z=76  OS-189    bl:28    ln:52   
    876) Area:2 Z=76  OS-190    bl:49    ln:99   
    877) Area:2 Z=76  OS-191    bl:4     ln:7    
    878) Area:2 Z=76  OS-192    bl:59    ln:133  
    879) Area:2 Z=76  OS-193    bl:1     ln:5    
    880) Area:2 Z=77  IR-0      bl:36    ln:76   
    881) Area:2 Z=77  IR-189    bl:1     ln:1    
    882) Area:2 Z=77  IR-190    bl:1     ln:1    
    883) Area:2 Z=77  IR-191    bl:89    ln:180  
    884) Area:2 Z=77  IR-192    bl:8     ln:11   
    885) Area:2 Z=77  IR-193    bl:69    ln:135  
    886) Area:2 Z=77  IR-194    bl:5     ln:6    
    887) Area:2 Z=78  PT-0      bl:64    ln:180  
    888) Area:2 Z=78  PT-190    bl:8     ln:17   
    889) Area:2 Z=78  PT-192    bl:23    ln:75   
    890) Area:2 Z=78  PT-193    bl:4     ln:7    
    891) Area:2 Z=78  PT-194    bl:42    ln:113  
    892) Area:2 Z=78  PT-195    bl:35    ln:124  
    893) Area:2 Z=78  PT-196    bl:47    ln:121  
    894) Area:2 Z=78  PT-198    bl:74    ln:190  
    895) Area:2 Z=78  PT-199    bl:1     ln:1    
    896) Area:2 Z=78  PT-CMP    bl:2     ln:2    
    897) Area:2 Z=79  AU-193    bl:1     ln:1    
    898) Area:2 Z=79  AU-194    bl:1     ln:1    
    899) Area:2 Z=79  AU-195    bl:1     ln:1    
    900) Area:2 Z=79  AU-196    bl:1     ln:1    
    901) Area:2 Z=79  AU-197    bl:874   ln:2387 
    902) Area:2 Z=79  AU-198    bl:20    ln:30   
    903) Area:2 Z=79  AU-199    bl:1     ln:1    
    904) Area:2 Z=79  AU-CMP    bl:2     ln:3    
    905) Area:2 Z=80  HG-0      bl:93    ln:234  
    906) Area:2 Z=80  HG-180    bl:4     ln:12   
    907) Area:2 Z=80  HG-194    bl:2     ln:2    
    908) Area:2 Z=80  HG-195    bl:4     ln:4    
    909) Area:2 Z=80  HG-196    bl:45    ln:73   
    910) Area:2 Z=80  HG-197    bl:4     ln:4    
    911) Area:2 Z=80  HG-198    bl:63    ln:136  
    912) Area:2 Z=80  HG-199    bl:80    ln:164  
    913) Area:2 Z=80  HG-200    bl:46    ln:58   
    914) Area:2 Z=80  HG-201    bl:54    ln:110  
    915) Area:2 Z=80  HG-202    bl:57    ln:93   
    916) Area:2 Z=80  HG-203    bl:3     ln:6    
    917) Area:2 Z=80  HG-204    bl:45    ln:75   
    918) Area:2 Z=80  HG-CMP    bl:1     ln:2    
    919) Area:2 Z=81  TL-0      bl:59    ln:141  
    920) Area:2 Z=81  TL-203    bl:70    ln:158  
    921) Area:2 Z=81  TL-204    bl:7     ln:10   
    922) Area:2 Z=81  TL-205    bl:61    ln:131  
    923) Area:2 Z=81  TL-206    bl:3     ln:3    
    924) Area:2 Z=81  TL-CMP    bl:3     ln:4    
    925) Area:2 Z=81  TL-OXI    bl:1     ln:2    
    926) Area:2 Z=82  PB-0      bl:684   ln:1722 
    927) Area:2 Z=82  PB-194    bl:1     ln:1    
    928) Area:2 Z=82  PB-198    bl:1     ln:1    
    929) Area:2 Z=82  PB-202    bl:1     ln:1    
    930) Area:2 Z=82  PB-204    bl:109   ln:262  
    931) Area:2 Z=82  PB-205    bl:9     ln:14   
    932) Area:2 Z=82  PB-206    bl:178   ln:455  
    933) Area:2 Z=82  PB-207    bl:152   ln:380  
    934) Area:2 Z=82  PB-208    bl:623   ln:1519 
    935) Area:2 Z=82  PB-209    bl:4     ln:4    
    936) Area:2 Z=82  PB-210    bl:2     ln:4    
    937) Area:2 Z=82  PB-CMP    bl:1     ln:1    
    938) Area:2 Z=83  BI-208    bl:5     ln:5    
    939) Area:2 Z=83  BI-209    bl:687   ln:1819 
    940) Area:2 Z=83  BI-210    bl:5     ln:9    
    941) Area:2 Z=83  BI-CMP    bl:3     ln:5    
    942) Area:2 Z=84  PO-204    bl:1     ln:1    
    943) Area:2 Z=84  PO-210    bl:8     ln:12   
    944) Area:2 Z=84  PO-212    bl:1     ln:1    
    945) Area:2 Z=85  AT-205    bl:1     ln:2    
    946) Area:2 Z=85  AT-206    bl:1     ln:2    
    947) Area:2 Z=86  RN-204    bl:1     ln:2    
    948) Area:2 Z=86  RN-205    bl:1     ln:2    
    949) Area:2 Z=86  RN-206    bl:2     ln:3    
    950) Area:2 Z=86  RN-207    bl:1     ln:2    
    951) Area:2 Z=86  RN-208    bl:1     ln:2    
    952) Area:2 Z=86  RN-209    bl:1     ln:2    
    953) Area:2 Z=86  RN-214    bl:1     ln:1    
    954) Area:2 Z=87  FR-206    bl:1     ln:2    
    955) Area:2 Z=87  FR-207    bl:1     ln:2    
    956) Area:2 Z=87  FR-208    bl:1     ln:2    
    957) Area:2 Z=87  FR-209    bl:1     ln:2    
